rec_idx,title,company,location,career,education,deadline,link,salary,crawled_at,score
52068303,버스정보 센터 근무자,우리정보기술(주),경남창원시 성산구,경력무관,초대졸↑,~ 12/16(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52068303&location=ts&searchType=search&paid_fl=n&search_uuid=d60da091-ae94-4355-a7f8-1b138404c12b,,2025-11-12 01:05:33,30
52031655,[ 개발연구소 ] CAD/ 펌웨어 / PCB 회로,(주)성화에프티,부산강서구,경력무관,대졸↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52031655&location=ts&searchType=search&paid_fl=n&search_uuid=d60da091-ae94-4355-a7f8-1b138404c12b,,2025-11-12 01:05:33,30
52031608,[생산기술] 전기판넬 / 계장 / 기술지원 / 유지보수,(주)성화에프티,부산강서구,경력무관,학력무관,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52031608&location=ts&searchType=search&paid_fl=n&search_uuid=d60da091-ae94-4355-a7f8-1b138404c12b,,2025-11-12 01:05:33,30
52029607,소프트웨어 개발자(C#),(주)픽소니어,대전유성구,경력무관,대졸↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52029607&location=ts&searchType=search&paid_fl=n&search_uuid=d60da091-ae94-4355-a7f8-1b138404c12b,,2025-11-12 01:05:33,30
51822677,소음진동 검사 솔루션 / 산업 인공지능 사업부 엔지니어 모집,코리아이매지니어링,경남창원시,경력무관,대졸↑,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51822677&location=ts&searchType=search&paid_fl=n&search_uuid=d60da091-ae94-4355-a7f8-1b138404c12b,,2025-11-12 01:05:33,30
52017554,[주식회사 이스트] 연구기획 / 관리,주식회사 이스트,대구달서구,경력무관,초대졸↑,~ 12/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52017554&location=ts&searchType=search&paid_fl=n&search_uuid=d60da091-ae94-4355-a7f8-1b138404c12b,,2025-11-12 01:05:33,30
52016399,국가정보자원관리원(대전광주대구)운영/유지보수/구축 인력모집,하마인포(주),대구동구,신입·경력,학력무관,~ 12/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52016399&location=ts&searchType=search&paid_fl=n&search_uuid=d60da091-ae94-4355-a7f8-1b138404c12b,,2025-11-12 01:05:33,30
52014716,[경산] 사무행정직(남녀) 정규직 채용 공고(LG유플러스협력업체),(주)한샘정보통신,경북경산시,경력무관,고졸↑,~ 12/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52014716&location=ts&searchType=search&paid_fl=n&search_uuid=d60da091-ae94-4355-a7f8-1b138404c12b,,2025-11-12 01:05:33,30
52014528,기업연구소에서 AI와 C로 SW 개발할 분을 구합니다,사이테크놀로지스(주),대전대덕구,경력무관,대졸↑,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52014528&location=ts&searchType=search&paid_fl=n&search_uuid=d60da091-ae94-4355-a7f8-1b138404c12b,,2025-11-12 01:05:33,30
52014460,디자인/퍼블러싱/R&D 업무 경력자 모집,(주)투비스,대구동구,경력무관,초대졸↑,~ 12/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52014460&location=ts&searchType=search&paid_fl=n&search_uuid=d60da091-ae94-4355-a7f8-1b138404c12b,,2025-11-12 01:05:33,30
52014242,클라우드 서버 연구&개발 인력 채용,(주)이지스,부산해운대구,신입·경력,학력무관,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52014242&location=ts&searchType=search&paid_fl=n&search_uuid=9b195ef6-637e-48fb-88be-2afc7ba9768c,,2025-11-12 01:05:35,30
52206564,각 부문별 신입/경력 모집,(주)가스트론,부산전체,신입·경력,학력무관,~ 11/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52206564&location=ts&searchType=search&paid_fl=n&search_uuid=118a057d-0a73-43f5-867a-d8071666dcec,,2025-11-12 01:05:28,30
51964767,"네트워크, 서버, 보안(정보통신) 직원 모집",(주)윌네트,경남진주시,경력무관,학력무관,~ 11/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51964767&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52186306,[케이시큐어] 정보보호컨설팅 기술 진단 분야,(주)케이시큐어,대구수성구,경력무관,대졸↑,~ 11/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52186306&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52169327,[신입/경력] IT보안관제 운영 및 보안관제,한국아이티진흥(주),대전유성구,신입·경력,초대졸↑,~ 12/28(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52169327&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52132942,정보시스템 유지관리(네트워크/보안 분야) 채용,(주)윌코모시스템즈,대전유성구,경력무관,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52132942&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
51828306,(대구)대구지역 공공기관 전산센터-보안관제 모니터링 직원채용,(주)한빛에스아이,대구동구,경력무관,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51828306&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
51679574,"강림중공업, 강림인슈 신입/경력 채용",강림중공업(주),부산전체,신입·경력,학력무관,~ 12/31(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51679574&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52127883,[한스바이오메드] 본사/대전연구소 수시채용,한스바이오메드(주),대전전체,신입·경력,고졸↑,~ 12/21(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52127883&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52179510,(주)닷코 풀스택 개발자 채용,(주)닷코,부산금정구,경력무관,학력무관,~ 11/29(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52179510&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52097225,IT 엔지니어 보안 Chakra 신입 또는 경력 채용,(주)트루인테크놀로지스,대전서구,신입·경력,초대졸↑,~ 11/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52097225&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52227380,[종합 인공위성그룹] 대전 정보기술전략실 팀원 채용,(주)아이옵스,대전유성구,신입,대졸↑,~ 12/05(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52227380&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52153046,(주)신우씨앤에스 정보통신 기술자 모집,(주)신우씨앤에스,대전동구,신입,고졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52153046&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52145394,네트워크 기술지원 부문 신입사원 모집,(주)이노솔루텍,대전유성구,신입,초대졸↑,~ 11/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52145394&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52126650,포인드(주) 인공지능·딥러닝 개발자(신입) 채용,포인드(주),경북구미시,신입,초대졸↑,~ 11/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52126650&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
51944428,전산 분야 신입 직원 모집  (C# / SQL) - 제조업,한영산업(주),부산전체,신입,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51944428&location=ts&searchType=search&paid_fl=n&search_uuid=118a057d-0a73-43f5-867a-d8071666dcec,,2025-11-12 01:05:28,30
52168706,2025년 하반기 부문별 수시채용,(주)이디야,대전전체,신입·경력,고졸↑,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52168706&location=ts&searchType=search&paid_fl=n&search_uuid=008cb20f-3e92-4905-bfa9-80fbe399b2ff,,2025-11-12 01:05:26,30
52175472,대구텍 수시채용,대구텍유한책임회사,대구달성군,경력무관,대졸↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52175472&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52238909,[W병원] 전산실 채용 공고,W병원,대구달서구,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52238909&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52226383,2025년 IT 엔지니어 신입/경력 채용,(주)다각인포텍,대전중구,경력무관,고졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52226383&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52169552,(주)디엔디이 엔지니어 인원모집,(주)디엔디이,부산해운대구,신입·경력,대졸↑,~ 11/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52169552&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52208845,"직무별(HW,SW,AI,퍼블리싱/디자이너) 인력채용",(주)동연에스엔티,부산동래구,경력무관,학력무관,~ 01/02(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52208845&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52206428,선박 커미셔닝 엔지니어 채용의 건 [신입],티더블유엠에스(주),부산해운대구,경력무관,고졸↑,~ 12/03(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52206428&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52204939,주식회사유엠소프트 정보보안 엔지니어 모집,주식회사유엠소프트,대구수성구,경력무관,학력무관,~ 12/03(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52204939&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52202316,㈜지엔텔 '25년 이동통신 네트워크 엔지니어 신입 및 경력 채용,(주)지엔텔,대구동구,신입·경력,초대졸↑,~ 12/03(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52202316&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52145760,[외국계기업 파트너] 연구소 IoT 필드 엔지니어 경력무관 모집,(주)베텍,대전유성구,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52145760&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52190494,[인프라사업본부] 정보보호시스템 운영 신입/경력 채용,㈜이글루코퍼레이션,대전유성구,신입·경력,초대졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52190494&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52190488,[인프라사업본부] 보안관제 및 침해사고 대응 신입/경력 채용,㈜이글루코퍼레이션,대전유성구,신입·경력,초대졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52190488&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52188288,"주식회사 엠케이디 인공지능 개발자 채용 (LLM, RAG, M/L, D/L)","주식회사엠케이디(MKDCo.,Ltd)",부산남구,경력무관,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52188288&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52177993,전산파트 담당자 채용,(주)삼현,경남창원시,경력무관,초대졸↑,~ 11/29(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52177993&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52188671,(주)잇츠어스 AI팀 정규직 신입/경력 채용,(주)잇츠어스,대구달성군,경력무관,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52188671&location=ts&searchType=search&paid_fl=n&search_uuid=118a057d-0a73-43f5-867a-d8071666dcec,,2025-11-12 01:05:28,30
52171177,"서버, 네트워크장비  유지보수 할 상주 직원을  모집합니다.",(주)제니앤시스템,경북안동시,신입·경력,고졸↑,~ 11/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52171177&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52153683,[25년 하반기] 태산홀딩스(주) php 개발자 모집 공고,태산홀딩스(주),대구수성구,경력무관,학력무관,~ 11/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52153683&location=ts&searchType=search&paid_fl=n&search_uuid=9b195ef6-637e-48fb-88be-2afc7ba9768c,,2025-11-12 01:05:35,30
52171051,NI·SI 구축·운영 엔지니어 (신입/경력 채용),대신네트웍스(주),대전서구,경력무관,초대졸↑,~ 11/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52171051&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52170291,엠티에이치콘트롤밸브(주) 전산팀 담당자 채용,엠티에이치콘트롤밸브(주),부산강서구,경력무관,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52170291&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52146846,해양수산부 컴퓨터 및 사무기기 유지보수 · 자산관리 상주 직원,(주)청우정보기술,부산전체,경력무관,학력무관,~ 11/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52146846&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52141726,구미 네트워크 OP 채용,(주)프라임엔시스템,경북구미시,경력무관,학력무관,~ 11/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52141726&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52105135,[신입 및 경력] 네트워크 엔지니어 채용,(주)디아이앤씨,부산해운대구,신입·경력,학력무관,~ 12/21(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52105135&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52137586,기장동원로얄CC 전산 유지보수 업무&총무업무 보조 채용,주식회사 남양종합개발 부산지점,부산기장군,신입·경력,초대졸↑,~ 11/24(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52137586&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52100749,IT(전산) 신입/경력 사원 채용,성화산업주식회사,경남진주시,신입·경력,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52100749&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52116573,[보안관제센터] 보안관제 및 운영 신입/경력 채용 (대구),(주)이글루코퍼레이션,대구동구,신입·경력,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52116573&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52111673,네트워크시스템 및 정보보안시스템 엔지니어,(주)케이닷컴,대전서구,경력무관,초대졸↑,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52111673&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52046396,(주)피플아이 보안팀 채용 (신입/경력),(주)피플아이,대전유성구,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52046396&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52040133,마린웍스(주) / 마린전자상사 기술 엔지니어  정규직 채용,마린웍스(주),부산전체,경력무관,초대졸↑,~ 12/14(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52040133&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52034269,(대전)정보통신 네트워크구축 엔지니어 모집,(주)뉴젠스,대전동구,경력무관,초대졸↑,~ 12/13(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52034269&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52171764,[네트워크 및 정보보안] 통합시스템 유지보수,(주)솔텍시스템,대전대덕구,경력무관,초대졸↑,~ 11/29(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52171764&location=ts&searchType=search&paid_fl=n&search_uuid=bb983ef6-e9e6-4fe6-9370-0c6f624eaac3,,2025-11-12 01:05:31,30
52179205,자율주행 농기계(SLAM) 관련 기술 개발자,성부산업,경북칠곡군,경력무관,초대졸↑,~ 11/29(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52179205&location=ts&searchType=search&paid_fl=n&search_uuid=118a057d-0a73-43f5-867a-d8071666dcec,,2025-11-12 01:05:28,30
52179722,[신입] 개발팀 신입 인재 채용,(주)아이티팩토리,대구중구,경력무관,학력무관,~ 11/29(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52179722&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52164653,공공기관 관급프로젝트 전기전자통신기계분야 기술직 모집,주식회사 젠탑(GENTOP),경남창원시,신입·경력,대졸↑,~ 11/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52164653&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52160073,암호모듈(KCMVP 등) 및 암호화 솔루션 개발 인력 채용,(주)스마트엠투엠,부산해운대구,경력무관,대졸↑,~ 11/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52160073&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52153954,연구소 플랫폼개발팀 S/W 부문 신입/경력 모집,(주)바질컴퍼니,경남김해시,경력무관,학력무관,~ 11/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52153954&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52059479,IT 기술지원 인력 채용(보안솔루션 운영 및 구축),한신정보(주),경남창원시,경력무관,초대졸↑,~ 12/15(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52059479&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52018661,3차원 시각화 연구&개발 채용(부산),(주)이지스,부산해운대구,경력무관,학력무관,~ 11/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52018661&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
51962629,Back-End 웹/앱 서비스 개발 및 유지보수 인력 채용,(주)스마트엠투엠,부산해운대구,경력무관,대졸↑,~ 11/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51962629&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
51928591,기업체 컴퓨터 및 주변기기 유지보수 신입 및 경력-연봉협의,(주)디오시스템,대구달성군,경력무관,학력무관,~ 11/25(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51928591&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
51882948,(주)리노인포텍 백엔드 개발자 모집,(주)리노인포텍,부산해운대구,경력무관,학력무관,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51882948&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52176224,Research Engineer (Image Generation),(주)에스아이에이,대전유성구,신입,학력무관,~ 11/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52176224&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52176188,Research Engineer (Object Detection),(주)에스아이에이,대전유성구,신입,학력무관,~ 11/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52176188&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52176204,Research Engineer (Foundation Model Applications),(주)에스아이에이,대전유성구,신입,학력무관,~ 11/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52176204&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52232818,백엔드 개발자 모집,망고클라우드(주),부산북구,신입·경력,고졸↑,~ 12/05(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52232818&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
51991832,네트워크 구축 및 유지보수 엔지니어팀 신입[대전 본사],(주)와이넷,대전유성구,신입,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51991832&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52178878,(정규직) 2025년  사이버 취약점 분석 정규직 모집,(주)트루시스,대전유성구,신입,초대졸↑,~ 11/29(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52178878&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52170613,[(주)아이웍스 창원] IT 인프라 시스템 엔지니어(신입),(주)아이웍스,경남창원시,신입,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52170613&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
51921973,웹서버 개발자 신입 채용,(주)에프엘이에스,대전유성구,신입,대졸↑,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51921973&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52018382,[신입]주식회사 업테이크 소프트웨어 개발자 모집,(주)업테이크,대전유성구,신입,학력무관,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52018382&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
51922117,Microsoft 기술 엔지니어 신입 채용(부산),(주)제니스클라우드,부산해운대구,신입,대졸↑,~ 11/24(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51922117&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52267956,"대상㈜ 25년 11,12월 신입/경력 모집",대상(주),서울종로구,신입·경력,대졸↑,~ 11/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52267956&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52277192,대구지사 근무 스마트안전장비 납품 및 유지 보수 사원 모집,(주)신화테크,대구동구,경력무관,학력무관,~ 12/11(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52277192&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
52275347,[시스템사업부] 네트워크 시스템 엔니지어 / 시스템 영업직 채용,(주)금도시스템,대구북구,경력무관,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52275347&location=ts&searchType=search&paid_fl=n&search_uuid=8543a3eb-3ec6-4ee3-9804-64d66509d47d,,2025-11-12 01:05:29,30
